cod_mun;ESPACIAL_CLUSTER;ESPACIAL_P_VALUE;ESPACIAL_CLU_OBS;ESPACIAL_CLU_EXP;ESPACIAL_CLU_ODE;ESPACIAL_CLU_RR;ESPACIAL_CLU_POP;ESPACIAL_LOC_OBS;ESPACIAL_LOC_EXP;ESPACIAL_LOC_ODE;ESPACIAL_LOC_RR;ESPACIAL_LOC_POP;ESPACIAL_CLU_RISCO;ESPACIAL_DATA_REF
431160;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,38;2,64;2,64;0,38;Alto risco;2019
431675;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;0,46;6,51;6,51;0,46;Alto risco;2019
430843;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,19;10,59;10,59;0,19;Alto risco;2019
430063;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,47;0;0;0,47;Alto risco;2019
431205;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,29;0;0;0,29;Alto risco;2019
430340;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,35;2,89;2,89;0,35;Alto risco;2019
431245;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,48;2,1;2,1;0,48;Alto risco;2019
431225;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,53;0;0;0,53;Alto risco;2019
431590;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,41;0;0;0,41;Alto risco;2019
431520;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,29;0;0;0,29;Alto risco;2019
430692;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,065;15,43;15,43;0,065;Alto risco;2019
430583;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,12;0;0;0,12;Alto risco;2019
430140;1;1E-17;2458;1331,11;1,85;2,03;1331,11;4;0,73;5,46;5,46;0,73;Alto risco;2019
432162;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,18;0;0;0,18;Alto risco;2019
431420;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;0,53;5,64;5,64;0,53;Alto risco;2019
430512;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,42;0;0;0,42;Alto risco;2019
431610;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,72;2,77;2,77;0,72;Alto risco;2019
421625;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;0,48;6,29;6,29;0,48;Alto risco;2019
431545;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,16;0;0;0,16;Alto risco;2019
431030;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,3;3,35;3,35;0,3;Alto risco;2019
431057;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,15;0;0;0,15;Alto risco;2019
430650;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;1,04;1,92;1,92;1,04;Alto risco;2019
430620;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,88;1,13;1,13;0,88;Alto risco;2019
431300;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,25;3,95;3,95;0,25;Alto risco;2019
431410;1;1E-17;2458;1331,11;1,85;2,03;1331,11;27;13,18;2,05;2,05;13,18;Alto risco;2019
430064;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,5;0;0;0,5;Alto risco;2019
430270;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;1,37;0,73;0,73;1,37;Alto risco;2019
430780;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;2,36;1,27;1,27;2,36;Alto risco;2019
430107;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,21;0;0;0,21;Alto risco;2019
431140;1;1E-17;2458;1331,11;1,85;2,03;1331,11;15;5,64;2,66;2,66;5,64;Alto risco;2019
430240;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,83;0;0;0,83;Alto risco;2019
430469;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,19;0;0;0,19;Alto risco;2019
431275;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,26;0;0;0,26;Alto risco;2019
430355;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,2;5,1;5,1;0,2;Alto risco;2019
432310;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,32;6,31;6,31;0,32;Alto risco;2019
430100;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;1,47;1,36;1,36;1,47;Alto risco;2019
432185;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,3;0;0;0,3;Alto risco;2019
430130;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;1,23;1,62;1,62;1,23;Alto risco;2019
430675;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,15;0;0;0,15;Alto risco;2019
421875;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,32;3,12;3,12;0,32;Alto risco;2019
430070;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;0,44;6,84;6,84;0,44;Alto risco;2019
432195;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,4;5,03;5,03;0,4;Alto risco;2019
421100;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,88;0;0;0,88;Alto risco;2019
432130;1;1E-17;2458;1331,11;1,85;2,03;1331,11;6;1,79;3,35;3,35;1,79;Alto risco;2019
431180;1;1E-17;2458;1331,11;1,85;2,03;1331,11;11;2,97;3,7;3,71;2,97;Alto risco;2019
432340;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,32;0;0;0,32;Alto risco;2019
431050;1;1E-17;2458;1331,11;1,85;2,03;1331,11;4;0,51;7,79;7,79;0,51;Alto risco;2019
432235;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,093;10,8;10,8;0,093;Alto risco;2019
421555;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,16;0;0;0,16;Alto risco;2019
420765;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,63;1,58;1,58;0,63;Alto risco;2019
431470;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;0,71;4,23;4,23;0,71;Alto risco;2019
430558;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,18;11,21;11,21;0,18;Alto risco;2019
430544;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,37;0;0;0,37;Alto risco;2019
431235;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,11;0;0;0,11;Alto risco;2019
430912;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,15;6,82;6,82;0,15;Alto risco;2019
431580;1;1E-17;2458;1331,11;1,85;2,03;1331,11;4;0,78;5,15;5,15;0,78;Alto risco;2019
430605;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,55;0;0;0,55;Alto risco;2019
430807;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,3;3,34;3,34;0,3;Alto risco;2019
430680;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;1,57;1,91;1,91;1,57;Alto risco;2019
430380;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,39;2,54;2,54;0,39;Alto risco;2019
430466;1;1E-17;2458;1331,11;1,85;2,03;1331,11;5;1,64;3,06;3,06;1,64;Alto risco;2019
431100;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;1,8;1,67;1,67;1,8;Alto risco;2019
431260;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,35;0;0;0,35;Alto risco;2019
430613;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,14;0;0;0,14;Alto risco;2019
421507;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,32;3,11;3,11;0,32;Alto risco;2019
431046;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,14;0;0;0,14;Alto risco;2019
430597;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,19;0;0;0,19;Alto risco;2019
432145;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;2,25;0,89;0,89;2,25;Alto risco;2019
431213;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,18;0;0;0,18;Alto risco;2019
430880;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,58;0;0;0,58;Alto risco;2019
432285;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,14;7,37;7,37;0,14;Alto risco;2019
430050;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;0,46;6,59;6,59;0,46;Alto risco;2019
430695;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,2;0;0;0,2;Alto risco;2019
420310;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;0,44;6,81;6,81;0,44;Alto risco;2019
432232;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,23;0;0;0,23;Alto risco;2019
431090;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,26;0;0;0,26;Alto risco;2019
431036;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,22;0;0;0,22;Alto risco;2019
432377;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,22;0;0;0,22;Alto risco;2019
430940;1;1E-17;2458;1331,11;1,85;2,03;1331,11;4;1,76;2,28;2,28;1,76;Alto risco;2019
420215;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,19;0;0;0,19;Alto risco;2019
432040;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;1,19;1,69;1,69;1,19;Alto risco;2019
431755;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,16;6,32;6,32;0,16;Alto risco;2019
431531;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,13;0;0;0,13;Alto risco;2019
430110;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,95;0;0;0,95;Alto risco;2019
431840;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;1,62;1,23;1,23;1,62;Alto risco;2019
431415;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,59;3,4;3,4;0,59;Alto risco;2019
432200;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;1,94;1,54;1,54;1,94;Alto risco;2019
430645;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,25;0;0;0,25;Alto risco;2019
430490;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,65;1,54;1,54;0,65;Alto risco;2019
430885;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,12;8,5;8,5;0,12;Alto risco;2019
420208;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,2;0;0;0,2;Alto risco;2019
430175;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,51;0;0;0,51;Alto risco;2019
421210;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;1,14;1,75;1,75;1,14;Alto risco;2019
431440;1;1E-17;2458;1331,11;1,85;2,03;1331,11;55;22,51;2,44;2,45;22,51;Alto risco;2019
432085;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,31;3,18;3,18;0,31;Alto risco;2019
420490;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,59;1,7;1,7;0,59;Alto risco;2019
432050;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,39;5,16;5,16;0,39;Alto risco;2019
431971;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,17;0;0;0,17;Alto risco;2019
431725;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,13;0;0;0,13;Alto risco;2019
431555;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,2;0;0;0,2;Alto risco;2019
431270;1;1E-17;2458;1331,11;1,85;2,03;1331,11;4;0,79;5,04;5,05;0,79;Alto risco;2019
430517;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;0,81;3,72;3,72;0,81;Alto risco;2019
431478;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,12;0;0;0,12;Alto risco;2019
430350;1;1E-17;2458;1331,11;1,85;2,03;1331,11;13;4,49;2,9;2,9;4,49;Alto risco;2019
431475;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,15;6,67;6,67;0,15;Alto risco;2019
432335;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,16;0;0;0,16;Alto risco;2019
430225;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,22;4,56;4,56;0,22;Alto risco;2019
430593;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,13;7,89;7,89;0,13;Alto risco;2019
430205;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,14;7,39;7,39;0,14;Alto risco;2019
431413;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,17;6;6;0,17;Alto risco;2019
430805;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,16;6,09;6,09;0,16;Alto risco;2019
430697;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,21;4,82;4,82;0,21;Alto risco;2019
430755;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,41;0;0;0,41;Alto risco;2019
430535;1;1E-17;2458;1331,11;1,85;2,03;1331,11;4;2,98;1,34;1,34;2,98;Alto risco;2019
432360;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,12;8,58;8,58;0,12;Alto risco;2019
431970;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;0,25;12,22;12,22;0,25;Alto risco;2019
430676;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;2,64;0,38;0,38;2,64;Alto risco;2019
431805;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,22;0;0;0,22;Alto risco;2019
431880;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;3,06;0,33;0,33;3,06;Alto risco;2019
421600;1;1E-17;2458;1331,11;1,85;2,03;1331,11;5;0,78;6,39;6,39;0,78;Alto risco;2019
430890;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;1,13;1,76;1,76;1,13;Alto risco;2019
430595;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,3;6,58;6,58;0,3;Alto risco;2019
421720;1;1E-17;2458;1331,11;1,85;2,03;1331,11;7;2,75;2,54;2,54;2,75;Alto risco;2019
430265;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,37;5,36;5,36;0,37;Alto risco;2019
430005;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,26;0;0;0,26;Alto risco;2019
420410;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,26;0;0;0,26;Alto risco;2019
420050;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;0,45;6,64;6,65;0,45;Alto risco;2019
431238;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,19;0;0;0,19;Alto risco;2019
421223;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,25;8,08;8,08;0,25;Alto risco;2019
430786;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,2;4,97;4,97;0,2;Alto risco;2019
420475;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,14;0;0;0,14;Alto risco;2019
432055;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,44;0;0;0,44;Alto risco;2019
432255;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,15;0;0;0,15;Alto risco;2019
431198;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,28;3,52;3,52;0,28;Alto risco;2019
431179;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,2;4,96;4,96;0,2;Alto risco;2019
430170;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,47;2,12;2,12;0,47;Alto risco;2019
431400;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,55;1,82;1,82;0,55;Alto risco;2019
420535;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,11;0;0;0,11;Alto risco;2019
420775;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,28;0;0;0,28;Alto risco;2019
420470;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,78;2,56;2,56;0,78;Alto risco;2019
430720;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,35;2,88;2,88;0,35;Alto risco;2019
431280;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,34;5,91;5,91;0,34;Alto risco;2019
430550;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,35;2,89;2,89;0,35;Alto risco;2019
430630;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,34;2,93;2,93;0,34;Alto risco;2019
431290;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,7;0;0;0,7;Alto risco;2019
432090;1;1E-17;2458;1331,11;1,85;2,03;1331,11;6;1,67;3,59;3,6;1,67;Alto risco;2019
432035;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,4;0;0;0,4;Alto risco;2019
431650;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,55;3,64;3,64;0,55;Alto risco;2019
431935;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,26;0;0;0,26;Alto risco;2019
421315;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,21;4,76;4,76;0,21;Alto risco;2019
420665;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,33;0;0;0,33;Alto risco;2019
430860;1;1E-17;2458;1331,11;1,85;2,03;1331,11;7;2,49;2,82;2,82;2,49;Alto risco;2019
431673;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,12;8,32;8,32;0,12;Alto risco;2019
420209;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,12;0;0;0,12;Alto risco;2019
431861;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,17;0;0;0,17;Alto risco;2019
430165;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,45;2,25;2,25;0,45;Alto risco;2019
430700;1;1E-17;2458;1331,11;1,85;2,03;1331,11;11;7,16;1,54;1,54;7,16;Alto risco;2019
431240;1;1E-17;2458;1331,11;1,85;2,03;1331,11;10;4,33;2,31;2,31;4,33;Alto risco;2019
430480;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;2,1;1,43;1,43;2,1;Alto risco;2019
420640;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,72;0;0;0,72;Alto risco;2019
421730;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;0,69;4,38;4,38;0,69;Alto risco;2019
430210;1;1E-17;2458;1331,11;1,85;2,03;1331,11;21;8,31;2,53;2,53;8,31;Alto risco;2019
430825;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,14;0;0;0,14;Alto risco;2019
430537;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,22;0;0;0,22;Alto risco;2019
431330;1;1E-17;2458;1331,11;1,85;2,03;1331,11;5;1,89;2,65;2,65;1,89;Alto risco;2019
431070;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,25;0;0;0,25;Alto risco;2019
430925;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,12;0;0;0,12;Alto risco;2019
432280;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;1,85;0,54;0,54;1,85;Alto risco;2019
431844;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,2;0;0;0,2;Alto risco;2019
421520;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,34;2,92;2,92;0,34;Alto risco;2019
430955;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,34;0;0;0,34;Alto risco;2019
421050;1;1E-17;2458;1331,11;1,85;2,03;1331,11;9;1,76;5,13;5,13;1,76;Alto risco;2019
430192;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,13;0;0;0,13;Alto risco;2019
431262;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,13;0;0;0,13;Alto risco;2019
432225;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;0,35;8,69;8,7;0,35;Alto risco;2019
421715;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,13;0;0;0,13;Alto risco;2019
431403;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,28;7,17;7,17;0,28;Alto risco;2019
432330;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,25;3,99;3,99;0,25;Alto risco;2019
421290;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;1,37;2,19;2,19;1,37;Alto risco;2019
421140;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,36;2,81;2,81;0,36;Alto risco;2019
431454;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,22;4,51;4,51;0,22;Alto risco;2019
431950;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;1,72;1,75;1,75;1,72;Alto risco;2019
421187;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,11;0;0;0,11;Alto risco;2019
421090;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,3;3,38;3,38;0,3;Alto risco;2019
430980;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,35;5,73;5,73;0,35;Alto risco;2019
430066;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,095;0;0;0,095;Alto risco;2019
421415;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,2;4,97;4,97;0,2;Alto risco;2019
431975;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,16;0;0;0,16;Alto risco;2019
421145;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,31;6,53;6,53;0,31;Alto risco;2019
421795;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,12;0;0;0,12;Alto risco;2019
430235;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,99;1,01;1,01;0,99;Alto risco;2019
420420;1;1E-17;2458;1331,11;1,85;2,03;1331,11;18;14,54;1,24;1,24;14,54;Alto risco;2019
430085;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,25;0;0;0,25;Alto risco;2019
430468;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,8;0;0;0,8;Alto risco;2019
430930;1;1E-17;2458;1331,11;1,85;2,03;1331,11;10;6,45;1,55;1,55;6,45;Alto risco;2019
420055;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,17;0;0;0,17;Alto risco;2019
430090;1;1E-17;2458;1331,11;1,85;2,03;1331,11;4;0,47;8,49;8,49;0,47;Alto risco;2019
431560;1;1E-17;2458;1331,11;1,85;2,03;1331,11;25;13,83;1,81;1,81;13,83;Alto risco;2019
430155;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,26;0;0;0,26;Alto risco;2019
430511;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,22;0;0;0,22;Alto risco;2019
430495;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,22;0;0;0,22;Alto risco;2019
421670;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,96;2,08;2,08;0,96;Alto risco;2019
430990;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,51;3,93;3,93;0,51;Alto risco;2019
421755;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,23;4,29;4,29;0,23;Alto risco;2019
420257;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,15;6,57;6,57;0,15;Alto risco;2019
432110;1;1E-17;2458;1331,11;1,85;2,03;1331,11;5;1,17;4,29;4,29;1,17;Alto risco;2019
421568;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,17;0;0;0,17;Alto risco;2019
431335;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,27;0;0;0,27;Alto risco;2019
431517;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,15;0;0;0,15;Alto risco;2019
420080;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,39;2,55;2,55;0,39;Alto risco;2019
430790;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;4,92;0,41;0,41;4,92;Alto risco;2019
430810;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,96;1,04;1,04;0,96;Alto risco;2019
430057;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,22;8,98;8,98;0,22;Alto risco;2019
431850;1;1E-17;2458;1331,11;1,85;2,03;1331,11;4;1,92;2,08;2,08;1,92;Alto risco;2019
430870;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,4;2,52;2,52;0,4;Alto risco;2019
431337;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;1,88;0,53;0,53;1,88;Alto risco;2019
430190;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,91;2,2;2,2;0,91;Alto risco;2019
432163;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,2;0;0;0,2;Alto risco;2019
421775;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,18;5,6;5,6;0,18;Alto risco;2019
420800;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,42;0;0;0,42;Alto risco;2019
420660;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,36;2,74;2,74;0,36;Alto risco;2019
431660;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;1,16;0;0;1,16;Alto risco;2019
431480;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;2,47;0,81;0,81;2,47;Alto risco;2019
431848;1;1E-17;2458;1331,11;1,85;2,03;1331,11;2;0,33;6,04;6,04;0,33;Alto risco;2019
420440;1;1E-17;2458;1331,11;1,85;2,03;1331,11;3;0,71;4,22;4,22;0,71;Alto risco;2019
420435;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,31;0;0;0,31;Alto risco;2019
431490;1;1E-17;2458;1331,11;1,85;2,03;1331,11;130;97,27;1,34;1,34;97,27;Alto risco;2019
432254;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,4;0;0;0,4;Alto risco;2019
421885;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,18;0;0;0,18;Alto risco;2019
430485;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,1;0;0;0,1;Alto risco;2019
431308;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,19;0;0;0,19;Alto risco;2019
432290;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,35;2,84;2,84;0,35;Alto risco;2019
431162;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,4;0;0;0,4;Alto risco;2019
421535;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,25;0;0;0,25;Alto risco;2019
431842;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,35;0;0;0,35;Alto risco;2019
432060;1;1E-17;2458;1331,11;1,85;2,03;1331,11;1;0,27;3,7;3,7;0,27;Alto risco;2019
420165;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,16;0;0;0,16;Alto risco;2019
430460;1;1E-17;2458;1331,11;1,85;2,03;1331,11;27;22,35;1,21;1,21;22,35;Alto risco;2019
430770;1;1E-17;2458;1331,11;1,85;2,03;1331,11;9;5,45;1,65;1,65;5,45;Alto risco;2019
431164;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,12;0;0;0,12;Alto risco;2019
420895;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,12;0;0;0,12;Alto risco;2019
420500;1;1E-17;2458;1331,11;1,85;2,03;1331,11;6;1,04;5,78;5,78;1,04;Alto risco;2019
410260;1;1E-17;2458;1331,11;1,85;2,03;1331,11;0;0,69;0;0;0,69;Alto risco;2019
430760;1;1E-17;2458;1331,11;1,85;2,03;1331,11;9;3,34;2,69;2,69;3,34;Alto risco;2019
